candidate_id,extracted_linker_count,known_linker_count,novel_linker_count,linker_novel,linker_smiles,known_linker_smiles,novel_linker_smiles
CAND_6f5c819abf,22,1,21,False,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CCCC1([11*])CC1;[4*]CCC[8*];[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]CCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]CCC1C[C@@H](C#N)CN1C([23*])=O;[7*]CCC1C[C@@H](C#N)CN1[27*];[8*]CCCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CCCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]CCC[8*],[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CCCC1([11*])CC1;[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]CCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]CCC1C[C@@H](C#N)CN1C([23*])=O;[7*]CCC1C[C@@H](C#N)CN1[27*];[8*]CCCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CCCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_bb18276fcc,22,1,21,False,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CSCC1([11*])CC1;[4*]CSC[8*];[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]SCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]SCC1C[C@@H](C#N)CN1C([23*])=O;[7*]SCC1C[C@@H](C#N)CN1[27*];[8*]CSCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CSCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]CSC[8*],[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CSCC1([11*])CC1;[5*]C1C[C@@H](C#N)CN1C([23*])=O;[5*]C1C[C@@H](C#N)CN1[27*];[5*]SCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@@H](C#N)CN1C([23*])=O;[6*]CC1C[C@@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]SCC1C[C@@H](C#N)CN1C([23*])=O;[7*]SCC1C[C@@H](C#N)CN1[27*];[8*]CSCC1C[C@@H](C#N)CN1C([23*])=O;[8*]CSCC1C[C@@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_44327fe5a9,15,2,13,False,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([22*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CCC[25*])CC1;[18*]C1(CC[24*])CC1;[18*]C1(C[23*])CC1;[21*]CCC[25*];[8*]C1CC1CCCC1([18*])CC1;[8*]C1CC1CCC[21*];[8*]C1CC1CC[22*];[8*]C1CC1C[23*];[8*]C1CC1[24*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[21*]CCC[25*];[8*]NC([12*])=O,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([22*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CCC[25*])CC1;[18*]C1(CC[24*])CC1;[18*]C1(C[23*])CC1;[8*]C1CC1CCCC1([18*])CC1;[8*]C1CC1CCC[21*];[8*]C1CC1CC[22*];[8*]C1CC1C[23*];[8*]C1CC1[24*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_6d30b04ba5,15,1,14,False,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(COC[27*])CC1;[18*]C1(CO[26*])CC1;[18*]C1(C[25*])CC1;[21*]COC[27*];[8*]C1CC1COCC1([18*])CC1;[8*]C1CC1COC[21*];[8*]C1CC1CO[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(COC[27*])CC1;[18*]C1(CO[26*])CC1;[18*]C1(C[25*])CC1;[21*]COC[27*];[8*]C1CC1COCC1([18*])CC1;[8*]C1CC1COC[21*];[8*]C1CC1CO[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_fd6a72e89d,15,1,14,False,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CNC[27*])CC1;[18*]C1(CN[26*])CC1;[18*]C1(C[25*])CC1;[21*]CNC[27*];[8*]C1CC1CNCC1([18*])CC1;[8*]C1CC1CNC[21*];[8*]C1CC1CN[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CNC[27*])CC1;[18*]C1(CN[26*])CC1;[18*]C1(C[25*])CC1;[21*]CNC[27*];[8*]C1CC1CNCC1([18*])CC1;[8*]C1CC1CNC[21*];[8*]C1CC1CN[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_956024a173,15,1,14,False,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CSC[27*])CC1;[18*]C1(CS[26*])CC1;[18*]C1(C[25*])CC1;[21*]CSC[27*];[8*]C1CC1CSCC1([18*])CC1;[8*]C1CC1CSC[21*];[8*]C1CC1CS[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,[10*]N[C@H]([29*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3([24*])CC3)nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1(CSC[27*])CC1;[18*]C1(CS[26*])CC1;[18*]C1(C[25*])CC1;[21*]CSC[27*];[8*]C1CC1CSCC1([18*])CC1;[8*]C1CC1CSC[21*];[8*]C1CC1CS[24*];[8*]C1CC1C[25*];[8*]C1CC1[26*];[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_d93664c4b9,15,2,13,False,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CCC[27*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CCC[27*];[8*]NC([12*])=O,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CCC[27*];[18*]C1CC1CC[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[8*]C1(CCCC2CC2[18*])CC1;[8*]C1(CCC[23*])CC1;[8*]C1(CC[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_9d4c5cab6d,15,2,13,False,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CNC[27*];[8*]C1(CNCC2CC2[18*])CC1;[8*]C1(CNC[23*])CC1;[8*]C1(CN[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[23*]CNC[27*];[8*]NC([12*])=O,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CNC[27*];[18*]C1CC1CN[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[8*]C1(CNCC2CC2[18*])CC1;[8*]C1(CNC[23*])CC1;[8*]C1(CN[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_6c9b69bfe2,15,1,14,False,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COC[27*];[8*]C1(COCC2CC2[18*])CC1;[8*]C1(COC[23*])CC1;[8*]C1(CO[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1COC[27*];[18*]C1CC1CO[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]COC[27*];[8*]C1(COCC2CC2[18*])CC1;[8*]C1(COC[23*])CC1;[8*]C1(CO[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_02bca8d718,15,1,14,False,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSC[27*];[8*]C1(CSCC2CC2[18*])CC1;[8*]C1(CSC[23*])CC1;[8*]C1(CS[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[8*]NC([12*])=O;[9*]C(=O)c1c[nH]c2ncc([21*])nc12,[8*]NC([12*])=O,[10*]N[C@H]([27*])C(=O)N1CC[C@H](C#N)C1;[10*]c1c[nH]c2ncc(C3CC3[24*])nc12;[10*]c1c[nH]c2ncc([21*])nc12;[18*]C1CC1CSC[27*];[18*]C1CC1CS[26*];[18*]C1CC1C[25*];[18*]C1CC1[24*];[23*]CSC[27*];[8*]C1(CSCC2CC2[18*])CC1;[8*]C1(CSC[23*])CC1;[8*]C1(CS[24*])CC1;[8*]C1(C[25*])CC1;[8*]NC(=O)c1c[nH]c2ncc([21*])nc12;[9*]C(=O)c1c[nH]c2ncc([21*])nc12
CAND_d4292dc600,22,0,22,True,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CNCC1([11*])CC1;[4*]CNC[8*];[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]NCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]NCC1C[C@H](C#N)CN1C([23*])=O;[7*]NCC1C[C@H](C#N)CN1[27*];[8*]CNCC1C[C@H](C#N)CN1C([23*])=O;[8*]CNCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CNCC1([11*])CC1;[4*]CNC[8*];[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]NCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]NCC1C[C@H](C#N)CN1C([23*])=O;[7*]NCC1C[C@H](C#N)CN1[27*];[8*]CNCC1C[C@H](C#N)CN1C([23*])=O;[8*]CNCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_a6e2aca7fb,22,1,21,False,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CSCC1([11*])CC1;[4*]CSC[8*];[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]SCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]SCC1C[C@H](C#N)CN1C([23*])=O;[7*]SCC1C[C@H](C#N)CN1[27*];[8*]CSCC1C[C@H](C#N)CN1C([23*])=O;[8*]CSCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]CSC[8*],[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CSCC1([11*])CC1;[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]SCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]SCC1C[C@H](C#N)CN1C([23*])=O;[7*]SCC1C[C@H](C#N)CN1[27*];[8*]CSCC1C[C@H](C#N)CN1C([23*])=O;[8*]CSCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_76774df791,22,1,21,False,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]COCC1([11*])CC1;[4*]COC[8*];[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]OCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]OCC1C[C@H](C#N)CN1C([23*])=O;[7*]OCC1C[C@H](C#N)CN1[27*];[8*]COCC1C[C@H](C#N)CN1C([23*])=O;[8*]COCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]COC[8*],[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]COCC1([11*])CC1;[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]OCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]OCC1C[C@H](C#N)CN1C([23*])=O;[7*]OCC1C[C@H](C#N)CN1[27*];[8*]COCC1C[C@H](C#N)CN1C([23*])=O;[8*]COCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_7f7760bbec,22,1,21,False,[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CCCC1([11*])CC1;[4*]CCC[8*];[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]CCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]CCC1C[C@H](C#N)CN1C([23*])=O;[7*]CCC1C[C@H](C#N)CN1[27*];[8*]CCCC1C[C@H](C#N)CN1C([23*])=O;[8*]CCCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1,[4*]CCC[8*],[17*]C(=O)N[23*];[17*]C(=O)N[C@@H](C([29*])=O)C1CC1;[17*]C(=O)N[C@@H]([27*])C1CC1;[20*]N[C@@H](C([29*])=O)C1CC1;[20*]N[C@@H]([27*])C1CC1;[22*][C@@H](C([29*])=O)C1CC1;[4*]CCCC1([11*])CC1;[5*]C1C[C@H](C#N)CN1C([23*])=O;[5*]C1C[C@H](C#N)CN1[27*];[5*]CCC1([11*])CC1;[6*]CC1([11*])CC1;[6*]CC1C[C@H](C#N)CN1C([23*])=O;[6*]CC1C[C@H](C#N)CN1[27*];[7*]C1(c2cnc3[nH]cc([20*])c3n2)CC1;[7*]CCC1C[C@H](C#N)CN1C([23*])=O;[7*]CCC1C[C@H](C#N)CN1[27*];[8*]CCCC1C[C@H](C#N)CN1C([23*])=O;[8*]CCCC1C[C@H](C#N)CN1[27*];[8*]c1cnc2[nH]cc(C(=O)N[23*])c2n1;[8*]c1cnc2[nH]cc(C([22*])=O)c2n1;[8*]c1cnc2[nH]cc([20*])c2n1
CAND_423486dce5,25,7,18,False,[11*]C(=O)N[C@H]([26*])C(=O)N1CC(C#N)C1;[17*]C1(CCCCC[26*])CC1;[17*]C1(CCCC[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCCCC[26*];[20*]CCCC[25*];[20*]CCC[24*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCC[26*];[7*]C1(CCCCCC2([17*])CC2)CC1;[7*]C1(CCCCC[20*])CC1;[7*]C1(CCCC[21*])CC1;[7*]C1(CCC[22*])CC1;[7*]C1(CC[23*])CC1;[7*]C1(C[24*])CC1;[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1([25*])CC1;[9*]N[C@H]([26*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[20*]CCCCC[26*];[20*]CCCC[25*];[20*]CCC[24*];[21*]CCCC[26*];[21*]CCC[25*];[22*]CCC[26*];[7*]NC([11*])=O,[11*]C(=O)N[C@H]([26*])C(=O)N1CC(C#N)C1;[17*]C1(CCCCC[26*])CC1;[17*]C1(CCCC[25*])CC1;[17*]C1(CCC[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[7*]C1(CCCCCC2([17*])CC2)CC1;[7*]C1(CCCCC[20*])CC1;[7*]C1(CCCC[21*])CC1;[7*]C1(CCC[22*])CC1;[7*]C1(CC[23*])CC1;[7*]C1(C[24*])CC1;[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1([25*])CC1;[9*]N[C@H]([26*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12
CAND_8b6de06a0f,25,1,24,False,[11*]C(=O)N[C@H]([26*])C(=O)N1CC(C#N)C1;[17*]C1(CCOCC[26*])CC1;[17*]C1(CCOC[25*])CC1;[17*]C1(CCO[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCOCC[26*];[20*]CCOC[25*];[20*]CCO[24*];[21*]COCC[26*];[21*]COC[25*];[22*]OCC[26*];[7*]C1(CCOCCC2([17*])CC2)CC1;[7*]C1(CCOCC[20*])CC1;[7*]C1(CCOC[21*])CC1;[7*]C1(CCO[22*])CC1;[7*]C1(CC[23*])CC1;[7*]C1(C[24*])CC1;[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[7*]NC([11*])=O;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1([25*])CC1;[9*]N[C@H]([26*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12,[7*]NC([11*])=O,[11*]C(=O)N[C@H]([26*])C(=O)N1CC(C#N)C1;[17*]C1(CCOCC[26*])CC1;[17*]C1(CCOC[25*])CC1;[17*]C1(CCO[24*])CC1;[17*]C1(CC[23*])CC1;[17*]C1(C[22*])CC1;[20*]CCOCC[26*];[20*]CCOC[25*];[20*]CCO[24*];[21*]COCC[26*];[21*]COC[25*];[22*]OCC[26*];[7*]C1(CCOCCC2([17*])CC2)CC1;[7*]C1(CCOCC[20*])CC1;[7*]C1(CCOC[21*])CC1;[7*]C1(CCO[22*])CC1;[7*]C1(CC[23*])CC1;[7*]C1(C[24*])CC1;[7*]NC(=O)c1c[nH]c2ncc([20*])nc12;[8*]C(=O)c1c[nH]c2ncc([20*])nc12;[8*][C@@H](C(=O)N1CC(C#N)C1)C1([25*])CC1;[9*]N[C@H]([26*])C(=O)N1CC(C#N)C1;[9*]c1c[nH]c2ncc(C3([21*])CC3)nc12;[9*]c1c[nH]c2ncc([20*])nc12
