candidate_id,smiles,sdf_path,status
CAND_993cf43817,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)c(c1)COCNCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_993cf43817.sdf,prepared
CAND_f9e5444988,Cc1cc2cc(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)c(c1)COCOCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_f9e5444988.sdf,prepared
CAND_a556a9df63,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)c(c1)CCOCOC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_a556a9df63.sdf,prepared
CAND_8dcd0c2abd,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)c(c1)COCOC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_8dcd0c2abd.sdf,prepared
CAND_6e72f84e62,Cc1ccc2c(n1)Nc1sc(cc1C(N)=O)-c1ccc(F)cc1CCOCSC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_6e72f84e62.sdf,prepared
CAND_ce8d15fc15,CC[C@@H](Nc1cc2nc(n1)CSCSCCc1ccn3nc(N)c-2c3n1)c1ccc(F)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_ce8d15fc15.sdf,prepared
CAND_7e8acdf14b,CC[C@H]1Nc2cc(ncn2)-c2c(N)nn3ccc(nc23)CNCOCc2cc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_7e8acdf14b.sdf,prepared
CAND_15a9335668,CC[C@@H](Nc1cc2nc(n1)CSCSCCc1ccnc3c-2c(N)nn13)c1ccc(F)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_15a9335668.sdf,prepared
CAND_1fb5702091,CC[C@H]1Nc2cc(ncn2)-c2c(N)nn3c(ccnc23)CNCOCc2cc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_1fb5702091.sdf,prepared
CAND_962906b23f,CC[C@@H](Nc1cc2nc(n1)CSCSCc1cnc3c-2c(N)nn3c1)c1ccc(F)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_962906b23f.sdf,prepared
CAND_e2374410f0,CC[C@@H](Nc1cc2nc(n1)CCSCSCc1cnc3c-2c(N)nn3c1)c1ccc(F)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_e2374410f0.sdf,prepared
CAND_5f15fcafbf,CC[C@H]1Nc2cc(ncn2)-c2c(N)nn3cc(cnc23)CNCOCc2cc1ccc2F,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_5f15fcafbf.sdf,prepared
CAND_1641f8e1c6,Cc1cc(Nc2nc3nn4c(ccc24)CCSCSCC2CN3CCN2C(=O)c2ccc(C#N)cc2)n[nH]1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_1641f8e1c6.sdf,prepared
CAND_8b249116f4,Cc1cc(Nc2nc3nn4cc(cc24)CSCSCCC2CN(C(=O)c4ccc(C#N)cc4)CCN32)n[nH]1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_8b249116f4.sdf,prepared
CAND_6505f7fae8,Cc1cc(Nc2nc3nn4ccc(c24)CSCSCCC2CN(C(=O)c4ccc(C#N)cc4)CCN32)n[nH]1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_6505f7fae8.sdf,prepared
CAND_96365819ec,CN1c2ncccc2-c2ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)COCOCCS1(=O)=O,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_96365819ec.sdf,prepared
CAND_e31092dadf,CN1c2ncccc2-c2ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn23)CCOCOCCS1(=O)=O,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_e31092dadf.sdf,prepared
CAND_d64ca99774,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)COCNC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_d64ca99774.sdf,prepared
CAND_0e4a71ecf2,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_0e4a71ecf2.sdf,prepared
CAND_ca30483579,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)COCNCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_ca30483579.sdf,prepared
CAND_610f7f38c1,COc1ccc2cc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_610f7f38c1.sdf,prepared
CAND_8b442635ee,COc1cc2ccc1-c1ccc3c(nc(Nc4ccc(C5CCN(CC(N)=O)CC5)cc4)nn13)CCCSCCSCCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_8b442635ee.sdf,prepared
CAND_730652f3ed,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)COCNC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_730652f3ed.sdf,prepared
CAND_512a664d8c,COc1cc2ccc1-c1ccc3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)COCNCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_512a664d8c.sdf,prepared
CAND_a73b261e28,COc1ccccc1-c1ccc2c3nc(nn12)Nc1ccc(C2CCN(CC(N)=O)CC2)c(c1)CSCSCC3,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_a73b261e28.sdf,prepared
CAND_801f262b3b,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_801f262b3b.sdf,prepared
CAND_b881c16a29,COc1ccccc1-c1cc2c3cnc(nn13)Nc1ccc(C3CCN(CC(N)=O)CC3)c(c1)CSCOCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_b881c16a29.sdf,prepared
CAND_a312e81d35,O=c1[nH]cc2c3nc(NC4CC(F)(F)C4)c4c(cc(F)cc4c13)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_a312e81d35.sdf,prepared
CAND_3d37604b64,O=c1[nH]cc2c3nc(NC4CC(F)(F)C4)c4cc(c(F)cc4c13)CCSCSCC2,,failed_embed
CAND_29378a1891,O=c1[nH]c2cc3nc(NC4CC(F)(F)C4)c4c(cc(F)cc4c13)CCSCSCC2,,failed_embed
CAND_3771d2cd1e,O=c1[nH]c2cc3nc(NC4CC(F)(F)C4)c4cc(c(F)cc4c13)CCCSCCSCCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_3771d2cd1e.sdf,prepared
CAND_61a009d8d5,O=c1[nH]c2cc3nc(NC4CC(F)(F)C4)c4cc(c(F)cc4c13)CSCSCC2,,failed_embed
CAND_b0f0b07bd6,O=c1[nH]c2cc3nc(NC4CC(F)(F)C4)c4ccc(F)c(c4c13)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_b0f0b07bd6.sdf,prepared
CAND_5648602f83,Oc1ccc2cc1COC1C=CCOCc3cccc(c3)-c3nc(ncc3CCOCCNCC1)N2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_5648602f83.sdf,prepared
CAND_0458e10347,COc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_0458e10347.sdf,prepared
CAND_cf287a9c63,COc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_cf287a9c63.sdf,prepared
CAND_635b03db22,COc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_635b03db22.sdf,prepared
CAND_8cce66ac10,COc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CSCSC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_8cce66ac10.sdf,prepared
CAND_017f50f348,COc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1cc(nc(N)n1)CCSCSC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_017f50f348.sdf,prepared
CAND_4ff08f140a,COc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_4ff08f140a.sdf,prepared
CAND_ff7f42ba15,COc1c2cc(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_ff7f42ba15.sdf,prepared
CAND_ec0aa042ad,COc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_ec0aa042ad.sdf,prepared
CAND_6596fea968,COc1ccc(Cl)c2c1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_6596fea968.sdf,prepared
CAND_a778cbbbb7,COc1cc2c(Cl)cc1-c1[nH]c(-c3ccnc(N)n3)c(c1C(N)=O)CSCSCC2,,failed_embed
CAND_18ff16ea57,COc1cc2c(Cl)cc1-c1[nH]c(cc1C(N)=O)-c1nc(N)ncc1CSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_18ff16ea57.sdf,prepared
CAND_fd93385f54,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCCSCCSCCC3)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_fd93385f54.sdf,prepared
CAND_2337c488f5,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCSCCSCCC3)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_2337c488f5.sdf,prepared
CAND_a162768e25,N#CCNC(=O)c1ccc(-c2cc3nc(n2)Nc2ccc(N4CCOCC4)c(c2)CCSCCSCC3)cc1,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_a162768e25.sdf,prepared
CAND_69a07565ef,COc1ccc2cc1-c1ccc(n3nc(Nc4ccccc4)nc13)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_69a07565ef.sdf,prepared
CAND_f2cb9a32be,COc1cc2ccc1-c1ccc(n3nc(Nc4ccccc4)nc13)CSCSC2,,failed_embed
CAND_4b8eca5245,COc1cc2ccc1-c1ccc(n3nc(Nc4ccccc4)nc13)CCSCSCC2,,failed_embed
CAND_23d31edfc6,COc1c2cccc1-c1ccc(n3nc(Nc4ccccc4)nc13)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_23d31edfc6.sdf,prepared
CAND_7ed28995d4,COc1ccccc1-c1ccc2n3nc(nc13)Nc1ccccc1CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_7ed28995d4.sdf,prepared
CAND_ceef604fb9,COc1ccccc1-c1ccc2n3nc(nc13)Nc1ccccc1CCSCCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_ceef604fb9.sdf,prepared
CAND_a76951d760,COc1ccc2cc1-c1cccn3nc(nc13)Nc1ccccc1CCSCOCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_a76951d760.sdf,prepared
CAND_7bebab68be,COc1cc2ccc1-c1cc(cn3nc(Nc4ccccc4)nc13)CCSCSCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_7bebab68be.sdf,prepared
CAND_c386247c39,COc1cc2ccc1-c1cccn3nc(nc13)Nc1ccccc1CSCOC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_c386247c39.sdf,prepared
CAND_70cf77c252,COc1cc2ccc1-c1cccn3nc(nc13)Nc1ccccc1CCSCOCC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_70cf77c252.sdf,prepared
CAND_8e2fa0749b,COc1c2cccc1-c1cccn3nc(nc13)Nc1ccccc1COCNC2,C:\Users\srira\Desktop\new_plan\EMD_V5_2_Hybrid\06_docking\v5_5_pocket_guided\ligands_sdf\CAND_8e2fa0749b.sdf,prepared
